Date,Tax_day,Reserves,weekday_0,weekday_3,lag_1,lag_7,rmse,sin_value
2017-02-28,1,1874.4,0.0,0.0,-0.11886215537581134,0.131068930222637,0.1897505148660969,-0.20956297610028057
2017-03-01,1,1874.4,0.0,0.0,-0.21112799001511892,0.022755521392292838,0.17629048137288988,-0.1963832347716937
2017-03-02,0,1874.4,0.0,1.0,-0.1976679565219119,0.0,0.18412728522723665,0.1620322883880146
2017-03-03,1,1874.4,0.0,0.0,0.16274981007821462,0.05309350805353918,0.09016990688005126,0.06873818569964917
2017-03-04,0,1874.4,0.0,0.0,0.06879243173102925,0.0,0.021377475149022013,0.0
2017-03-05,0,1874.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-03-06,0,1874.4,1.0,0.0,0.0,-0.11886215537581134,0.06736107270356974,-0.08862213130730302
2017-03-07,0,1874.4,0.0,0.0,-0.08873854785259175,-0.21112799001511892,0.07331889748284472,0.05191806992533829
2017-03-08,0,1865.1,0.0,0.0,0.05194142233382271,-0.1976679565219119,0.021377475149022013,0.0
2017-03-09,0,1865.1,0.0,1.0,0.0,0.16274981007821462,0.319562740250559,0.29378603853361573
2017-03-10,1,1865.1,0.0,0.0,0.298185265101537,0.06879243173102925,0.13822819711272655,0.11658498837659174
2017-03-11,0,1865.1,0.0,0.0,0.11685072196370454,0.0,0.021377475149022013,0.0
2017-03-12,0,1865.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-03-13,0,1865.1,1.0,0.0,0.0,-0.08873854785259175,0.14227386651303314,-0.16292184067656884
2017-03-14,0,1865.1,0.0,0.0,-0.16365134166205517,0.05194142233382271,0.37973574662893333,0.35073727072058064
2017-03-15,1,1865.1,0.0,0.0,0.35835827147991134,0.0,0.03039604562199366,0.009018448219811714
2017-03-16,0,1865.1,0.0,1.0,0.009018570472971646,0.298185265101537,0.0631361885473475,0.041746578050968985
2017-03-17,0,1865.1,0.0,0.0,0.04175871339832548,0.11685072196370454,0.0812722669570088,0.05985898727370143
2017-03-18,0,1865.1,0.0,0.0,0.059894791807986784,0.0,0.021377475149022013,0.0
2017-03-19,0,1865.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-03-20,1,1865.1,1.0,0.0,0.0,-0.16365134166205517,0.09715019822883045,-0.1182503394789798
2017-03-21,0,1865.1,0.0,0.0,-0.11852767337785246,0.35835827147991134,0.11245131036924533,0.09094798629439026
2017-03-22,0,1865.1,0.0,0.0,0.09107383522022332,0.009018570472971646,0.04513068074565741,0.02375097200805122
2017-03-23,0,1865.1,0.0,1.0,0.023753205596635397,0.04175871339832548,0.10071272316491618,0.07925205044899061
2017-03-24,0,1865.1,0.0,0.0,0.07933524801589417,0.059894791807986784,0.004101350993431282,-0.01727526478355412
2017-03-25,0,1865.1,0.0,0.0,-0.01727612415559073,0.0,0.021377475149022013,0.0
2017-03-26,0,1865.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-03-27,1,1865.1,1.0,0.0,0.0,-0.11852767337785246,1.3644059203449106,0.9741728418344876
2017-03-28,1,1865.1,0.0,0.0,1.3430284451958885,0.09107383522022332,1.2226409783950494,-0.9470815384821596
2017-03-29,0,1865.1,0.0,0.0,-1.2440184535440715,0.023753205596635397,0.35264892481983706,0.325245611375646
2017-03-30,1,1865.1,0.0,1.0,0.33127144967081507,0.07933524801589417,0.01853277095030115,-0.03989965191855274
2017-03-31,1,1865.1,0.0,0.0,-0.039910246099323164,-0.01727612415559073,0.011448786936792906,-0.03282036700655807
2017-04-01,0,1865.1,0.0,0.0,-0.03282626208581492,0.0,0.021377475149022013,0.0
2017-04-02,0,1865.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-04-03,1,1865.1,1.0,0.0,0.0,1.3430284451958885,0.036851071749079437,-0.058195647876592344
2017-04-04,0,1865.1,0.0,0.0,-0.05822854689810145,-1.2440184535440715,0.18858677223882173,-0.2084249325529042
2017-04-05,0,1865.1,0.0,0.0,-0.20996424738784375,0.33127144967081507,0.06344752064549401,0.042057636711412376
2017-04-06,0,1865.1,0.0,1.0,0.042070045496472,-0.039910246099323164,0.275651678234558,0.25154301522272765
2017-04-07,0,1865.1,0.0,0.0,0.254274203085536,-0.03282626208581492,0.056137423349097784,0.03475294881520534
2017-04-08,0,1865.1,0.0,0.0,0.034759948200075774,0.0,0.021377475149022013,0.0
2017-04-09,0,1865.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-04-10,0,1865.1,1.0,0.0,0.0,-0.05822854689810145,0.11065864985222457,0.08916261002019803
2017-04-11,0,1865.1,0.0,0.0,0.08928117470320256,-0.20996424738784375,0.14601187234895185,0.12431197481559735
2017-04-12,0,1848.1,0.0,0.0,0.12463439719992984,0.042070045496472,0.021978503743913722,0.000601028558706245
2017-04-13,0,1848.1,0.0,1.0,0.000601028594891709,0.254274203085536,0.17852500578590286,0.156501526700453
2017-04-14,1,1848.1,0.0,0.0,0.15714753063688083,0.034759948200075774,0.006339784719213287,-0.01503712368538018
2017-04-15,0,1848.1,0.0,0.0,-0.015037690429808726,0.0,0.021377475149022013,0.0
2017-04-16,0,1848.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-04-17,1,1848.1,1.0,0.0,0.0,0.08928117470320256,0.1271026682852105,-0.14793517023900385
2017-04-18,1,1848.1,0.0,0.0,-0.14848014343423252,0.12463439719992984,0.04928590705936749,-0.07060458948444259
2017-04-19,0,1848.1,0.0,0.0,-0.0706633822083895,0.000601028594891709,0.13142122683100557,0.10982178798319502
2017-04-20,1,1848.1,0.0,1.0,0.11004375168198356,0.15714753063688083,0.14604620381642192,0.12434603990686771
2017-04-21,1,1848.1,0.0,0.0,0.1246687286673999,-0.015037690429808726,0.06578501680171109,-0.08705216726749812
2017-04-22,0,1848.1,0.0,0.0,-0.0871624919507331,0.0,0.021377475149022013,0.0
2017-04-23,0,1848.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-04-24,0,1848.1,1.0,0.0,0.0,-0.14848014343423252,0.10909127570154804,-0.13009892384166144
2017-04-25,1,1848.1,0.0,0.0,-0.13046875085057005,-0.0706633822083895,0.1663071057462504,-0.18658463938956352
2017-04-26,0,1848.1,0.0,0.0,-0.18768458089527243,0.11004375168198356,0.029446737899263293,-0.05080233519797013
2017-04-27,0,1848.1,0.0,1.0,-0.050824213048285306,0.1246687286673999,0.03818032604790349,0.016802060235656058
2017-04-28,1,1848.1,0.0,0.0,0.016802850898881474,-0.0871624919507331,0.4108845921327184,-0.41892587580550966
2017-04-29,0,1848.1,0.0,0.0,-0.4322620672817404,0.0,0.021377475149022013,0.0
2017-04-30,0,1848.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-05-01,0,1848.1,1.0,0.0,0.0,-0.13046875085057005,0.021377475149022013,0.0
2017-05-02,1,1848.1,0.0,0.0,0.0,-0.18768458089527243,0.1459079429820428,-0.16650627846617005
2017-05-03,0,1848.1,0.0,0.0,-0.16728541813106482,-0.050824213048285306,0.0542506570598973,-0.07555605886482378
2017-05-04,0,1848.1,0.0,1.0,-0.07562813220891931,0.016802850898881474,0.3001200227250905,0.27514694890725455
2017-05-05,0,1848.1,0.0,0.0,0.2787425475760685,-0.4322620672817404,0.23164464771145457,0.2087211954285594
2017-05-06,0,1848.1,0.0,0.0,0.21026717256243255,0.0,0.021377475149022013,0.0
2017-05-07,0,1848.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-05-08,0,1848.1,1.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-05-09,0,1848.1,0.0,0.0,0.0,-0.16728541813106482,0.021377475149022013,0.0
2017-05-10,0,1841.6,0.0,0.0,0.0,-0.07562813220891931,0.1438155491292027,-0.16444273062047973
2017-05-11,0,1841.6,0.0,1.0,-0.16519302427822471,0.2787425475760685,0.11031132849629975,-0.13130851030238874
2017-05-12,0,1841.6,0.0,0.0,-0.13168880364532176,0.21026717256243255,0.10879571406828131,0.08730694050804004
2017-05-13,0,1841.6,0.0,0.0,0.0874182389192593,0.0,0.021377475149022013,0.0
2017-05-14,0,1841.6,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-05-15,1,1841.6,1.0,0.0,0.0,0.0,0.009844539021310222,-0.011532680466100457
2017-05-16,0,1841.6,0.0,0.0,-0.011532936127711791,0.0,0.1453073027465779,0.12361283963362318
2017-05-17,1,1841.6,0.0,0.0,0.1239298275975559,-0.16519302427822471,0.055967304484302385,-0.07726768718012138
2017-05-18,1,1841.6,0.0,1.0,-0.0773447796333244,-0.13168880364532176,0.1526073900701307,0.13085358103234435
2017-05-19,0,1841.6,0.0,0.0,0.13122991492110866,0.0874182389192593,0.03158529721014583,0.010207644786831676
2017-05-20,0,1841.6,0.0,0.0,0.01020782206112382,0.0,0.021377475149022013,0.0
2017-05-21,0,1841.6,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-05-22,1,1841.6,1.0,0.0,0.0,-0.011532936127711791,0.05539137294383163,0.03400733947132613
2017-05-23,0,1841.6,0.0,0.0,0.034013897794809615,0.1239298275975559,0.869076055030228,-0.7773571249484758
2017-05-24,0,1841.6,0.0,0.0,-0.89045353017925,-0.0773447796333244,0.03197874347892819,0.010601069757092067
2017-05-25,1,1841.6,0.0,1.0,0.010601268329906183,0.13122991492110866,0.05966699427882845,-0.08095577909761693
2017-05-26,0,1841.6,0.0,0.0,-0.08104446942785046,0.01020782206112382,0.7202464073832308,0.6433521869997867
2017-05-27,0,1841.6,0.0,0.0,0.6988689322342088,0.0,0.021377475149022013,0.0
2017-05-28,0,1841.6,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-05-29,1,1841.6,1.0,0.0,0.0,0.034013897794809615,0.03228426697565277,-0.053635991929581225
2017-05-30,0,1841.6,0.0,0.0,-0.05366174212467478,-0.89045353017925,0.0501721882715699,0.028790734167677454
2017-05-31,1,1841.6,0.0,0.0,0.028794713122547888,0.010601268329906183,0.04394420611108748,0.022564815631915126
2017-06-01,0,1841.6,0.0,1.0,0.022566730962065466,-0.08104446942785046,0.05697534751257345,0.03559035451872785
2017-06-02,0,1841.6,0.0,0.0,0.035597872363551435,0.6988689322342088,0.12392698559493105,-0.14479368871315992
2017-06-03,0,1841.6,0.0,0.0,-0.14530446074395306,0.0,0.021377475149022013,0.0
2017-06-04,0,1841.6,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-06-05,0,1841.6,1.0,0.0,0.0,-0.05366174212467478,0.08704948921777908,0.0656248190563422
2017-06-06,0,1841.6,0.0,0.0,0.06567201406875707,0.028794713122547888,0.2665186798973167,0.24269331036676217
2017-06-07,0,1861.4,0.0,0.0,0.2451412047482947,0.022566730962065466,0.07821720729398217,-0.09943011579996666
2017-06-08,0,1861.4,0.0,1.0,-0.09959468244300418,0.035597872363551435,0.20701887554645448,0.18457695134932653
2017-06-09,0,1861.4,0.0,0.0,0.18564140039743246,-0.14530446074395306,0.22870050671970305,0.20584099816345805
2017-06-10,0,1861.4,0.0,0.0,0.20732303157068102,0.0,0.021377475149022013,0.0
2017-06-11,0,1861.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-06-12,0,1861.4,1.0,0.0,0.0,0.06567201406875707,0.021377475149022013,0.0
2017-06-13,0,1861.4,0.0,0.0,0.0,0.2451412047482947,0.34811356763680024,0.32095351313676557
2017-06-14,0,1861.4,0.0,0.0,0.32673609248777824,-0.09959468244300418,0.05564331742412515,-0.07694466466740067
2017-06-15,1,1861.4,0.0,1.0,-0.07702079257314716,0.18564140039743246,0.356960205185618,0.32931945027627224
2017-06-16,0,1861.4,0.0,0.0,0.335582730036596,0.20732303157068102,0.09333005831538042,0.07189051405917603
2017-06-17,0,1861.4,0.0,0.0,0.07195258316635841,0.0,0.021377475149022013,0.0
2017-06-18,0,1861.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-06-19,1,1861.4,1.0,0.0,0.0,0.0,0.10570668205305732,-0.12674235702679065
2017-06-20,1,1861.4,0.0,0.0,-0.12708415720207933,0.32673609248777824,0.1241634776365031,0.102605109696535
2017-06-21,0,1861.4,0.0,0.0,0.10278600248748108,-0.07702079257314716,0.12045999667731751,-0.1413623720455757
2017-06-22,0,1861.4,0.0,1.0,-0.14183747182633952,0.335582730036596,0.031290885097099666,-0.05264401366936353
2017-06-23,0,1861.4,0.0,0.0,-0.05266836024612168,0.07195258316635841,0.015318032222015492,-0.006059405846466518
2017-06-24,0,1861.4,0.0,0.0,-0.006059442927006521,0.0,0.021377475149022013,0.0
2017-06-25,0,1861.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-06-26,1,1861.4,1.0,0.0,0.0,-0.12708415720207933,0.15185738757379658,-0.1723696897394262
2017-06-27,0,1861.4,0.0,0.0,-0.1732348627228186,0.10278600248748108,0.2787115520165174,0.25450331999215403
2017-06-28,1,1861.4,0.0,0.0,0.25733407686749543,-0.14183747182633952,0.38266277974250856,0.3534768544505215
2017-06-29,0,1861.4,0.0,1.0,0.36128530459348657,-0.05266836024612168,0.09101156797464498,-0.11215258927821145
2017-06-30,1,1861.4,0.0,0.0,-0.11238904312366699,-0.006059442927006521,0.3006475023813556,-0.31648809474989464
2017-07-01,0,1861.4,0.0,0.0,-0.3220249775303776,0.0,0.021377475149022013,0.0
2017-07-02,0,1861.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-07-03,1,1861.4,1.0,0.0,0.0,-0.1732348627228186,0.22642756040908515,-0.24527663666959437
2017-07-04,0,1861.4,0.0,0.0,-0.24780503555810718,0.25733407686749543,0.39107542199435325,0.3613338030571277
2017-07-05,0,1861.4,0.0,0.0,0.36969794684533125,0.36128530459348657,0.1329774049506883,0.111368419637527
2017-07-06,0,1861.4,0.0,1.0,0.11159992980166629,-0.11238904312366699,0.08511077654305622,0.06369016341528612
2017-07-07,0,1861.4,0.0,0.0,0.06373330139403421,-0.3220249775303776,0.12902246535833273,0.10743722223966527
2017-07-08,0,1861.4,0.0,0.0,0.1076449902093107,0.0,0.021377475149022013,0.0
2017-07-09,0,1861.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-07-10,0,1861.4,1.0,0.0,0.0,-0.24780503555810718,0.3458500397010256,0.318808916880785
2017-07-11,0,1861.4,0.0,0.0,0.32447256455200363,0.36969794684533125,0.23101109700558645,0.20810155671226407
2017-07-12,0,1871.4,0.0,0.0,0.20963362185656442,0.11159992980166629,0.07770364765354144,0.056296393472334
2017-07-13,0,1871.4,0.0,1.0,0.05632617250451943,0.06373330139403421,0.3558602031096941,0.3282806088644205
2017-07-14,1,1871.4,0.0,0.0,0.3344827279606721,0.1076449902093107,0.40324778091489033,-0.41197934655897456
2017-07-15,0,1871.4,0.0,0.0,-0.4246252560639123,0.0,0.021377475149022013,0.0
2017-07-16,0,1871.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-07-17,1,1871.4,1.0,0.0,0.0,0.32447256455200363,0.07391344185703327,-0.09514676984653861
2017-07-18,1,1871.4,0.0,0.0,-0.09529091700605528,0.20963362185656442,0.0880267288232442,-0.10918608629314527
2017-07-19,0,1871.4,0.0,0.0,-0.1094042039722662,0.05632617250451943,0.10134761067126427,0.07988492497115292
2017-07-20,1,1871.4,0.0,1.0,0.07997013552224226,0.3344827279606721,1.0757130651095785,0.8695723302634453
2017-07-21,1,1871.4,0.0,0.0,1.0543355899605564,-0.4246252560639123,0.01608465301109706,-0.03745336631421903
2017-07-22,0,1871.4,0.0,0.0,-0.037462128160119075,0.0,0.021377475149022013,0.0
2017-07-23,0,1871.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-07-24,0,1871.4,1.0,0.0,0.0,-0.09529091700605528,0.8547902952977293,-0.7682915159085204
2017-07-25,1,1871.4,0.0,0.0,-0.8761677704467513,-0.1094042039722662,0.05252482597351299,0.031142314762974646
2017-07-26,0,1871.4,0.0,0.0,0.031147350824490976,0.07997013552224226,0.5404912922881489,-0.532768592233437
2017-07-27,0,1871.4,0.0,1.0,-0.5618687674371708,1.0543355899605564,0.2165012517919818,0.19388796426491686
2017-07-28,1,1871.4,0.0,0.0,0.19512377664295977,-0.037462128160119075,0.22485221801083843,-0.2437491123303824
2017-07-29,0,1871.4,0.0,0.0,-0.24622969315986046,0.0,0.021377475149022013,0.0
2017-07-30,0,1871.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-07-31,1,1871.4,1.0,0.0,0.0,-0.8761677704467513,0.012762727558411863,-0.03413357105546644
2017-08-01,0,1871.4,0.0,0.0,-0.03414020270743388,0.031147350824490976,0.13254937817143142,-0.15331972930561713
2017-08-02,0,1871.4,0.0,0.0,-0.15392685332045344,-0.5618687674371708,0.2374765611452446,0.21442108029733908
2017-08-03,0,1871.4,0.0,1.0,0.21609908599622257,0.19512377664295977,0.3400363071856388,0.3132931939549838
2017-08-04,0,1871.4,0.0,0.0,0.3186588320366168,-0.24622969315986046,0.20595656389164294,0.1835327883125195
2017-08-05,0,1871.4,0.0,0.0,0.1845790887426209,0.0,0.021377475149022013,0.0
2017-08-06,0,1871.4,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-08-07,0,1871.4,1.0,0.0,0.0,-0.03414020270743388,0.1887863457451299,0.16662800631435132
2017-08-08,0,1871.4,0.0,0.0,0.16740887059610787,-0.15392685332045344,0.07956457913870052,0.05815427515576645
2017-08-09,0,1901.7,0.0,0.0,0.05818710398967851,0.21609908599622257,0.07679908014787065,-0.09801891660696854
2017-08-10,0,1901.7,0.0,1.0,-0.09817655529689266,0.3186588320366168,0.06445488410247902,-0.08572700746083606
2017-08-11,0,1901.7,0.0,0.0,-0.08583235925150103,0.1845790887426209,0.13813550953194703,0.11649293235781753
2017-08-12,0,1901.7,0.0,0.0,0.11675803438292502,0.0,0.021377475149022013,0.0
2017-08-13,0,1901.7,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-08-14,1,1901.7,1.0,0.0,0.0,0.16740887059610787,0.013182894876509806,-0.03455349050827961
2017-08-15,1,1901.7,0.0,0.0,-0.03456037002553182,0.05818710398967851,0.030908723803344917,0.00953110434440618
2017-08-16,0,1901.7,0.0,0.0,0.009531248654322906,-0.09817655529689266,0.15856920051126205,-0.17897711035601346
2017-08-17,0,1901.7,0.0,1.0,-0.17994667566028408,-0.08583235925150103,0.20326158419676713,0.18088292336677575
2017-08-18,1,1901.7,0.0,0.0,0.1818841090477451,0.11675803438292502,0.13695317973333096,0.11531857127785274
2017-08-19,0,1901.7,0.0,0.0,0.11557570458430894,0.0,0.021377475149022013,0.0
2017-08-20,0,1901.7,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-08-21,1,1901.7,1.0,0.0,0.0,-0.03456037002553182,0.10006537752920626,0.07860672440761993
2017-08-22,0,1901.7,0.0,0.0,0.07868790238018425,0.009531248654322906,0.05510361807268513,-0.0764065541477569
2017-08-23,0,1901.7,0.0,0.0,-0.07648109322170714,-0.17994667566028408,0.09001083777465163,0.06857949196607728
2017-08-24,0,1901.7,0.0,1.0,0.06863336262562962,0.1818841090477451,0.014769920686823,-0.006607506381579384
2017-08-25,1,1901.7,0.0,0.0,-0.006607554462199014,0.11557570458430894,0.20916718652741684,-0.22850780846447558
2017-08-26,0,1901.7,0.0,0.0,-0.23054466167643886,0.0,0.021377475149022013,0.0
2017-08-27,0,1901.7,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-08-28,1,1901.7,1.0,0.0,0.0,0.07868790238018425,0.0037853561183312408,-0.025160175967834656
2017-08-29,0,1901.7,0.0,0.0,-0.025162831267353254,-0.07648109322170714,0.03540892613242601,-0.05675588639437108
2017-08-30,0,1901.7,0.0,0.0,-0.056786401281448025,0.06863336262562962,0.07890606585993142,-0.1001155371149048
2017-08-31,1,1901.7,0.0,1.0,-0.10028354100895343,-0.006607554462199014,0.25648072687323387,0.23294339805364167
2017-09-01,0,1901.7,0.0,0.0,0.23510325172421187,-0.23054466167643886,0.24415412747017415,-0.26242227681864017
2017-09-02,0,1901.7,0.0,0.0,-0.26553160261919617,0.0,0.021377475149022013,0.0
2017-09-03,0,1901.7,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-09-04,0,1901.7,1.0,0.0,0.0,-0.025162831267353254,0.02608121925744578,-0.047440880990865256
2017-09-05,0,1901.7,0.0,0.0,-0.04745869440646779,-0.056786401281448025,0.127352134982251,0.10577641084937442
2017-09-06,0,1895.1,0.0,0.0,0.10597465983322898,-0.10028354100895343,0.17856820058276393,0.15654418909277892
2017-09-07,0,1895.1,0.0,1.0,0.1571907254337419,0.23510325172421187,0.26605627517730185,0.24224470420038646
2017-09-08,0,1895.1,0.0,0.0,0.24467880002827985,-0.26553160261919617,0.1410097850252883,0.11934715327467649
2017-09-09,0,1895.1,0.0,0.0,0.11963230987626627,0.0,0.021377475149022013,0.0
2017-09-10,0,1895.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-09-11,0,1895.1,1.0,0.0,0.0,-0.04745869440646779,0.30334833482905516,0.2782492160292746
2017-09-12,0,1895.1,0.0,0.0,0.28197085968003316,0.10597465983322898,0.190333764916936,-0.2101332394953623
2017-09-13,0,1895.1,0.0,0.0,-0.211711240065958,0.1571907254337419,0.021300176258643545,-0.042664697203603684
2017-09-14,1,1895.1,0.0,1.0,-0.04267765140766556,0.24467880002827985,0.1336981665516737,0.11208466852650341
2017-09-15,1,1895.1,0.0,0.0,0.11232069140265166,0.11963230987626627,0.19105295737955028,0.16886250039397968
2017-09-16,0,1895.1,0.0,0.0,0.16967548223052825,0.0,0.021377475149022013,0.0
2017-09-17,0,1895.1,0.0,0.0,0.0,0.0,0.021377475149022013,0.0
2017-09-18,1,1895.1,1.0,0.0,0.0,0.28197085968003316,0.011101139586493305,-0.03247290496917013
2017-09-19,0,1895.1,0.0,0.0,-0.03247861473551532,-0.211711240065958,0.18788113850310598,0.16573538587676434
2017-09-20,1,1895.1,0.0,0.0,0.16650366335408395,-0.04267765140766556,0.11339352323271094,0.09188625378331729
2017-09-21,0,1895.1,0.0,1.0,0.09201604808368893,0.11232069140265166,0.31924582871190715,0.29348309717096194
